Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-748.3235	-820.8505	72.52698	1.907906	0.1229992	1.200495
6	-749.1353	-821.2066	72.07134	2.454895	0.1974848	0.8631307
12	-749.73	-821.8502	72.12027	2.15062	0.1974848	1.121917
18	-749.7545	-821.8634	72.10896	2.165872	0.06829223	1.515436
24	-758.4095	-830.4147	72.00525	2.251806	0.2889961	0.8918612
30	-754.5855	-826.6952	72.10972	2.802605	0.07436705	0.9472837
36	-747.7262	-820.4881	72.76191	2.216724	0.07436705	0.8737002
42	-748.5926	-820.0982	71.50555	2.372351	0.2957654	1.236979
48	-751.8709	-824.0792	72.20832	2.116578	0.1408878	1.236979
54	-748.0105	-820.438	72.42743	2.472751	0.1146723	0.7470438
60	-749.0661	-821.4193	72.35325	2.315954	0.1187813	1.000396
66	-748.8338	-819.4873	70.65353	2.178126	0.1625763	2.243484
72	-746.2729	-817.6319	71.35897	1.811294	0.2073133	1.9285
78	-749.9396	-822.2349	72.29527	2.111723	0.2348313	0.8778441
84	-749.8045	-822.1105	72.30604	2.286081	0.1882868	0.8163838
90	-747.3683	-819.5427	72.17441	1.883575	0.197011	1.30446
96	-747.1363	-819.0562	71.91992	1.617526	0.1622218	1.773707
102	-749.1331	-821.1409	72.00786	1.922074	0.1031172	1.652894
108	-752.7327	-824.1494	71.41673	1.948666	0.09166984	2.072938
114	-767.0603	-839.1999	72.13967	2.113486	0.2683729	0.9512124
120	-753.1068	-825.4553	72.34857	2.442507	0.1155824	0.883878
126	-752.1498	-823.9238	71.77391	1.817318	0.07694922	1.967154
132	-750.2122	-822.3963	72.18407	1.809457	0.07754219	1.688146
138	-753.0616	-824.6667	71.60517	2.489675	0.2361748	1.179999
144	-752.5316	-824.9055	72.37386	2.598095	0.1194091	0.532513
150	-751.2216	-823.5285	72.3069	2.474643	0.1711302	0.5641472
156	-751.1983	-823.6467	72.44841	2.641047	0.09083492	0.4600641
162	-755.734	-827.5827	71.84866	2.690242	0.2310193	0.3341385
168	-749.5571	-821.7343	72.17722	2.828129	0.09088018	0.3191213
174	-753.7161	-825.1412	71.42512	2.894395	0.262362	0.2427507
180	-760.4041	-832.3494	71.94532	2.534324	0.2731169	0.4044054
186	-765.1217	-837.7539	72.63226	2.396045	0.09250964	0.6886429
192	-755.1362	-827.5121	72.37593	1.82805	0.1397389	1.339239
198	-758.6818	-830.9314	72.24957	1.744442	0.2028382	1.341883
204	-758.3633	-830.2288	71.86546	2.026515	0.2779839	1.2608
210	-758.6928	-830.746	72.0532	2.564771	0.2281803	0.5062015
216	-747.843	-820.1121	72.26908	2.606783	0.1452287	0.5286576
222	-751.0861	-823.3474	72.26124	2.614626	0.1452287	0.5286576
228	-749.782	-821.948	72.16596	2.731239	0.1374051	0.5681592
234	-749.7274	-821.7514	72.02394	2.609907	0.1892181	0.7549941
240	-750.255	-822.7297	72.47468	2.312704	0.1394531	0.7737545
246	-745.7563	-818.4431	72.68681	2.099056	0.1292504	0.8262554
252	-743.9904	-816.2684	72.27804	2.307495	0.2237787	0.6648563
258	-744.1252	-816.2091	72.08386	1.8962	0.212784	1.3298
264	-758.3927	-829.9264	71.5337	1.666571	0.1109627	2.127842
270	-758.8158	-831.3316	72.51588	2.737845	0.04441425	0.696491
276	-757.1717	-829.6857	72.51403	2.541026	0.09367461	0.6211492
282	-759.5405	-832.3796	72.83914	2.505358	0.03579605	0.5840625
288	-745.4258	-817.9815	72.55577	2.505358	0.09184255	0.6260421
294	-755.4233	-827.8672	72.44393	2.596122	0.09184255	0.6719852
300	-742.5439	-815.0407	72.49677	2.486139	0.1052255	0.6719852
306	-741.0495	-813.0596	72.01012	2.35379	0.2681104	0.8249648
312	-738.6049	-810.9937	72.38873	2.239148	0.09643145	1.126347
318	-747.402	-819.0974	71.69536	1.983676	0.1654594	1.666246
324	-750.1265	-822.6293	72.50284	2.109472	0.09088145	1.161651
330	-746.4726	-818.6736	72.20093	2.195896	0.1758272	1.068013
336	-750.3355	-822.7583	72.42277	2.096118	0.08200765	1.274713
342	-749.9245	-821.4161	71.49159	2.042944	0.1809914	1.732934
348	-749.3089	-821.898	72.58914	2.299874	0.09941015	0.8467266
354	-746.0149	-818.4496	72.43473	2.524141	0.1212056	0.5663182
360	-752.5132	-824.7432	72.22995	2.215396	0.2156874	0.895028
366	-755.1925	-827.2179	72.02536	2.401188	0.2156874	0.9160132
372	-744.8155	-817.5657	72.75014	2.012708	0.09792081	0.9923194
378	-751.9173	-824.0992	72.18187	2.012538	0.0884593	1.505663
384	-747.1082	-819.2176	72.10941	2.369449	0.1728413	0.9978459
390	-738.4373	-810.4473	72.01003	1.683107	0.1148415	1.786043
396	-743.0342	-815.0098	71.9756	2.092544	0.1323014	1.466118
402	-743.0104	-815.1456	72.13527	2.040721	0.3160057	0.9125485
408	-747.453	-819.7194	72.2664	2.081567	0.1857767	1.084229
414	-746.8868	-819.4051	72.51831	1.978903	0.1927046	0.9129448
420	-758.7675	-831.1823	72.41476	2.239475	0.1438371	0.9177502
426	-751.6699	-823.6012	71.93127	2.429178	0.2850923	0.77392
432	-752.9775	-822.6751	69.69766	1.569813	0.04611135	3.491377
438	-755.3674	-824.5064	69.13895	1.858901	0.1038074	3.491377
444	-753.7571	-825.4844	71.72722	1.989346	0.1868133	1.589633
450	-758.0586	-830.6488	72.59018	2.451546	0.10067	0.5685759
456	-752.9789	-825.5113	72.53234	2.39864	0.1044588	0.7631612
462	-747.7862	-819.9854	72.19916	2.518436	0.1917479	0.4456944
468	-751.8738	-824.2287	72.35489	2.238965	0.1671348	0.8956951
474	-754.2532	-826.8536	72.60041	2.233496	0.1248359	0.7851013
480	-761.7533	-832.883	71.12977	1.97687	0.386868	1.676858
486	-761.0893	-832.3135	71.22419	1.699149	0.1412315	2.232326
492	-754.2192	-826.1005	71.88133	1.909568	0.1541227	1.613421
498	-755.2228	-827.3808	72.15792	1.919342	0.2058767	1.267099
504	-753.5222	-825.1879	71.66567	2.148749	0.117964	1.692223
510	-755.5376	-828.0065	72.46889	2.319058	0.1394163	0.7731455
516	-754.677	-826.9575	72.28051	2.378037	0.1694367	0.8081061
522	-745.2329	-817.4263	72.19337	2.378037	0.2048264	0.7771412
528	-761.8623	-834.0903	72.22804	2.277617	0.2080556	0.8502168
534	-770.0657	-841.9833	71.91767	2.506026	0.2416999	0.8355765
540	-755.6747	-827.0863	71.41161	1.671535	0.3195214	1.792622
546	-750.9966	-822.9795	71.98296	2.183497	0.08055107	1.553005
552	-751.5425	-822.4412	70.89861	1.894476	0.0700738	2.502904
558	-743.8282	-816.2082	72.37997	2.075178	0.1579677	1.068774
564	-746.0038	-816.1512	70.14745	1.883854	0.04207185	3.052323
570	-746.9859	-816.7503	69.76441	1.798768	0.1205334	3.118441
576	-749.0711	-820.557	71.48592	1.492499	0.1409414	2.197435
582	-761.1114	-832.3559	71.2445	2.186054	0.02629787	2.231023
588	-760.7941	-831.1998	70.40577	2.199543	0.03864303	2.715182
594	-755.1902	-827.6085	72.41831	2.038813	0.1682618	1.033992
600	-756.2921	-828.7863	72.49415	1.969863	0.1682618	1.027304
606	-746.6012	-818.7302	72.12903	1.792152	0.1339721	1.571049
612	-750.7395	-822.7267	71.98723	2.07896	0.2056643	1.276735
618	-747.3045	-819.5615	72.25694	1.828342	0.1992314	1.276735
624	-744.8642	-817.0434	72.17925	2.243481	0.1993877	0.9708088
630	-760.8885	-832.5988	71.71033	2.130975	0.2098931	1.444848
636	-745.7176	-817.7479	72.03037	1.970451	0.1593073	1.444176
642	-752.6319	-824.7299	72.09795	2.688493	0.04651637	1.194665
648	-747.7892	-820.0546	72.26539	1.88186	0.05718481	1.648556
654	-748.8073	-819.0342	70.22686	2.030876	0.04363011	2.911652
660	-753.4257	-825.548	72.12237	2.357698	0.135883	1.117952
666	-751.8603	-823.8262	71.96598	2.283825	0.2324708	1.048462
672	-760.7699	-832.6771	71.90715	2.184467	0.05366017	1.700764
678	-750.6312	-823.076	72.44482	1.912639	0.07989038	1.411116
684	-744.5822	-816.6834	72.1012	2.130371	0.2947481	0.9052121
690	-745.7772	-818.0302	72.25303	2.411451	0.2114451	0.479353
696	-751.1113	-823.2595	72.14819	2.485024	0.2226223	0.4877937
702	-740.8582	-813.2784	72.42023	2.504004	0.1257321	0.6209025
708	-744.7117	-816.5948	71.88308	2.340411	0.3498234	0.7614461
714	-747.554	-819.2779	71.72385	2.390864	0.3339914	0.9359536
720	-752.1305	-824.5399	72.40941	2.447293	0.1429005	0.6304553
726	-754.7785	-826.7959	72.01742	2.408072	0.2746181	0.7135395
732	-753.7491	-826.1221	72.37292	2.408072	0.173445	0.5175564
738	-753.4568	-824.8776	71.42082	2.442142	0.3553366	1.135923
744	-749.895	-822.0758	72.1808	1.950522	0.1960116	1.246622
750	-757.5053	-829.9125	72.40727	2.216614	0.07716459	1.205464
756	-756.5431	-827.5861	71.04296	2.164667	0.7338638	1.1816
762	-749.7442	-822.2379	72.49363	2.084372	0.1116003	1.114198
768	-753.2097	-825.545	72.33532	2.291232	0.1135196	1.062113
774	-755.439	-827.371	71.93197	2.471059	0.2865523	0.7023747
